          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    6) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    0) (   2,    0)
          (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    0) (   2,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    0) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    2)
          (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    4) (   2,    3) (   2,    4) (   2,    1) (   2,    3)
          (   2,    2) (   2,    0) (   2,    2) (   2,    3) (   2,    1) (   2,    5) (   2,    3) (   2,    3) (   2,    3) (   2,    3)
          (   2,    3) (   2,    5) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    2)
          (   2,    2) (   2,    3) (   2,    4) (   2,    2) (   2,    5) (   2,    3) (   2,    2) (   2,    5) (   2,    2) (   2,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    5) (   2,    3) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    3)
          (   2,    3) (   2,    1) (   2,    3) (   2,    0) (   2,    0) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    0) (   2,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    3) (   2,    1) (   2,    3) (   2,    4) (   2,    2) (   2,    4)
         
node   3 sent_total   1346  recv_total   1342

node   4  (   1,    0) (   0,    0) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    4)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    3) (   2,    0) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    0)
          (   2,    5) (   2,    6) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    0)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    4) (   2,    0) (   2,    5) (   2,    1)
          (   2,    3) (   2,    3) (   2,    0) (   2,    1) (   1,    1) (   2,    2) (   0,    1) (   1,    1) (   2,    2) (   2,    0)
          (   2,    0) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1)
          (   2,    3) (   1,    1) (   2,    0) (   2,    4) (   2,    3) (   2,    4) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1)
          (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    3) (   2,    2) (   2,    1) (   2,    4) (   1,    2) (   1,    1)
          (   2,    0) (   1,    2) (   2,    3) (   2,    2) (   1,    3) (   2,    0) (   2,    2) (   2,    3) (   2,    1) (   2,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   1,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   1,    1) (   2,    4) (   1,    1) (   2,    1) (   1,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    2)
          (   2,    0) (   1,    3) (   2,    3) (   2,    3) (   1,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    2) (   1,    3) (   2,    2) (   2,    2) (   2,    1) (   1,    4) (   2,    2) (   2,    0) (   2,    0) (   1,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   1,    5) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3)
          (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    2)
          (   2,    3) (   1,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    0) (   2,    0) (   2,    0) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    5) (   2,    1) (   1,    1) (   2,    5) (   1,    3) (   2,    3)
          (   1,    1) (   2,    4) (   1,    1) (   0,    2) (   2,    3) (   2,    1) (   1,    0) (   2,    0) (   2,    2) (   2,    0)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    1)
          (   2,    1) (   2,    2) (   2,    4) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   0,    1) (   2,    1) (   2,    0)
          (   2,    1) (   2,    1) (   1,    3) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    1)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   1,    1) (   2,    0) (   2,    2) (   2,    4)
          (   2,    1) (   1,    3) (   1,    2) (   2,    3) (   2,    1) (   1,    2) (   2,    0) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    4) (   0,    2) (   1,    2) (   2,    4) (   2,    2) (   2,    1) (   2,    0) (   2,    0)
          (   1,    1) (   2,    5) (   2,    2) (   2,    0) (   2,    3) (   2,    1) (   2,    0) (   2,    3) (   2,    1) (   0,    0)
          (   2,    1) (   2,    3) (   2,    1) (   1,    2) (   2,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    0) (   2,    4)
          (   2,    3) (   2,    2) (   2,    3) (   1,    1) (   1,    5) (   1,    1) (   2,    1) (   2,    0) (   1,    3) (   2,    3)
          (   1,    2) (   1,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   1,    1)
          (   1,    1) (   2,    0) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    3) (   2,    1) (   2,    0) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    5) (   2,    1) (   2,    2) (   2,    3) (   2,    0)
          (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    4) (   2,    1) (   2,    2) (   2,    2)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   2,    5) (   2,    0) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    0) (   2,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    3) (   2,    4) (   2,    2)
          (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    3) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    4) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    0) (   2,    2) (   2,    1) (   2,    0)
          (   2,    2) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    4) (   2,    1) (   2,    1) (   2,    4) (   2,    3)
          (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    2) (   2,    4) (   2,    2)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    4)
          (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    5) (   2,    3) (   2,    4) (   2,    2)
          (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    0) (   2,    3)
          (   2,    4) (   2,    2) (   2,    3) (   2,    2) (   2,    4) (   2,    3) (   2,    2) (   2,    2) (   2,    0) (   2,    3)
          (   2,    2) (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    2) (   2,    4) (   2,    2) (   2,    4)
          (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    5)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    4) (   2,    1) (   2,    3) (   2,    0) (   2,    3) (   2,    1)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    4) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    3) (   2,    5) (   2,    3) (   2,    3) (   2,    3)
          (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    1)
          (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    3)
          (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    3) (   2,    3)
          (   2,    1) (   2,    0) (   2,    4) (   2,    4) (   2,    1) (   2,    5) (   2,    2) (   2,    2) (   2,    0) (   2,    2)
          (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    1)
          (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3)
          (   2,    0) (   2,    2) (   2,    5) (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    0)
          (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    0) (   2,    2) (   2,    3) (   2,    3) (   2,    2)
          (   2,    4) (   2,    2) (   2,    0) (   2,    4) (   2,    0) (   2,    0) (   2,    4) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    3)
          (   2,    1) (   2,    0) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    5)
          (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    4) (   2,    4) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    0) (   2,    3) (   2,    3) (   2,    4)
          (   2,    2) (   2,    1) (   2,    2) (   2,    5) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    5) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    4) (   2,    3)
         
node   4 sent_total   1345  recv_total   1350

node   5  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    0)
          (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    0) (   2,    1) (   2,    1)
          (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    0) (   2,    1) (   2,    3) (   2,    6) (   2,    3) (   2,    0) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   1,    0) (   2,    3) (   2,    1)
          (   2,    2) (   1,    1) (   2,    3) (   1,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    1)
          (   1,    3) (   1,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    0) (   2,    2) (   2,    2)
          (   2,    4) (   2,    1) (   2,    2) (   2,    0) (   1,    0) (   1,    5) (   2,    3) (   2,    2) (   1,    4) (   2,    2)
          (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   1,    3) (   2,    2)
          (   2,    3) (   2,    0) (   1,    4) (   2,    3) (   2,    1) (   2,    1) (   1,    0) (   1,    3) (   2,    1) (   2,    2)
          (   2,    4) (   1,    1) (   1,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    3)
          (   1,    5) (   2,    1) (   2,    0) (   1,    2) (   1,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   1,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   1,    1) (   1,    4) (   2,    2) (   2,    4) (   2,    2)
          (   2,    1) (   2,    2) (   2,    0) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   1,    1) (   2,    1) (   2,    3) (   2,    5) (   2,    1) (   2,    0) (   2,    2) (   0,    1)
          (   2,    1) (   2,    2) (   2,    0) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    0)
          (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   1,    2) (   2,    3)
          (   2,    5) (   2,    0) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   1,    2)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    2) (   2,    2) (   2,    0) (   2,    3) (   2,    1) (   2,    0)
          (   2,    3) (   2,    3) (   2,    3) (   1,    1) (   2,    1) (   2,    3) (   1,    2) (   2,    2) (   2,    2) (   2,    0)
          (   2,    1) (   2,    2) (   2,    4) (   1,    2) (   1,    2) (   1,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    4)
          (   2,    3) (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    5) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    0) (   1,    1)
          (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   1,    3) (   2,    4) (   2,    3)
          (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    0) (   1,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   1,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3)
          (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    2) (   2,    1) (   2,    4) (   2,    3) (   2,    0)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    6) (   2,    1) (   2,    3) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    3) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    3) (   2,    4) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1)
          (   2,    3) (   2,    4) (   2,    0) (   2,    4) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   2,    5) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    0)
          (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    0) (   2,    2)
          (   2,    2) (   2,    1) (   2,    5) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    0) (   2,    2) (   2,    5) (   2,    1) (   2,    2) (   2,    4) (   2,    3) (   2,    1)
          (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    1) (   2,    4) (   2,    2) (   2,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    2)
          (   2,    2) (   2,    4) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    3) (   2,    4)
          (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    5)
          (   2,    3) (   2,    5) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    3) (   2,    2) (   2,    4)
          (   2,    1) (   2,    4) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    5) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    3) (   2,    4) (   2,    5) (   2,    1) (   2,    1) (   2,    0)
          (   2,    4) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    3)
          (   2,    2) (   2,    3) (   2,    0) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
          (   2,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    0)
          (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    3) (   2,    5) (   2,    2) (   2,    1) (   2,    3) (   2,    2)
          (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    0) (   2,    5) (   2,    1) (   2,    2) (   2,    3) (   2,    0)
          (   2,    2) (   2,    0) (   2,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    4) (   2,    4) (   2,    1) (   2,    3)
          (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    3)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    0)
          (   2,    3) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    0) (   2,    3) (   2,    5)
          (   2,    3) (   2,    4) (   2,    1) (   2,    0) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    1) (   2,    4) (   2,    6) (   2,    3) (   2,    0) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    1)
          (   2,    2) (   2,    3) (   2,    0) (   2,    3) (   2,    4) (   2,    4) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    0) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2)
          (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    1)
          (   2,    3) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    0)
          (   2,    3) (   2,    2) (   2,    5) (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    4)
          (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2)
          (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    5) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    1)
          (   2,    1) (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    0) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    2) (   2,    0) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    0) (   2,    1) (   2,    3) (   2,    2) (   2,    1)
         
node   5 sent_total   1357  recv_total   1351

node   6  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    0) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    2)
          (   2,    0) (   2,    2) (   2,    5) (   2,    4) (   2,    2) (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    6) (   2,    4) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    0) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    4)
          (   2,    4) (   2,    2) (   2,    0) (   2,    3) (   2,    0) (   2,    2) (   2,    3) (   2,    5) (   2,    1) (   2,    5)
          (   2,    2) (   2,    6) (   2,    3) (   2,    1) (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   2,    3) (   2,    3) (   2,    5) (   2,    2) (   2,    3) (   1,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3)
          (   2,    3) (   2,    1) (   2,    0) (   2,    3) (   1,    2) (   2,    4) (   2,    1) (   2,    0) (   1,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    3) (   2,    3) (   2,    0) (   2,    2)
          (   2,    5) (   2,    2) (   1,    3) (   2,    2) (   2,    0) (   1,    3) (   2,    4) (   2,    0) (   2,    0) (   1,    2)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    4) (   2,    1) (   1,    3) (   2,    2)
          (   2,    1) (   1,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    0) (   1,    2) (   2,    4) (   1,    1) (   2,    0) (   2,    3) (   2,    2)
          (   1,    0) (   2,    3) (   2,    1) (   2,    0) (   1,    2) (   1,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    3)
          (   1,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   1,    3) (   2,    0) (   2,    2) (   2,    1)
          (   2,    3) (   2,    4) (   2,    1) (   1,    2) (   1,    3) (   2,    4) (   2,    1) (   2,    1) (   2,    0) (   2,    4)
          (   2,    3) (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   1,    2) (   1,    2) (   2,    4)
          (   2,    1) (   2,    1) (   2,    3) (   1,    2) (   2,    2) (   2,    3) (   2,    2) (   1,    3) (   1,    0) (   2,    4)
          (   2,    0) (   2,    2) (   1,    3) (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   1,    5) (   2,    3)
          (   2,    3) (   2,    1) (   2,    2) (   1,    0) (   1,    0) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    2)
          (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   1,    2) (   2,    4) (   2,    3) (   1,    2) (   2,    2)
          (   2,    3) (   2,    0) (   2,    1) (   1,    1) (   2,    1) (   2,    0) (   2,    2) (   0,    3) (   2,    1) (   2,    1)
          (   2,    3) (   1,    4) (   2,    2) (   1,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   2,    2) (   1,    3) (   2,    2) (   1,    0) (   1,    0) (   1,    2)
          (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    4) (   2,    0) (   2,    4) (   2,    2) (   1,    1) (   2,    2)
          (   2,    1) (   0,    4) (   2,    3) (   2,    0) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    3)
          (   2,    1) (   1,    1) (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    2)
          (   2,    2) (   2,    0) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
          (   1,    2) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    1) (   2,    3) (   2,    2) (   1,    3) (   2,    1)
          (   2,    3) (   1,    2) (   2,    0) (   2,    3) (   1,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    3)
          (   2,    1) (   2,    2) (   2,    1) (   2,    5) (   2,    4) (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    4)
          (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    4) (   2,    2) (   2,    2) (   2,    3)
          (   2,    0) (   2,    0) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1)
          (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    4) (   2,    2) (   2,    0) (   2,    3)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    0) (   2,    2) (   2,    0) (   2,    3)
          (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    4) (   2,    0) (   2,    1) (   2,    5) (   2,    3) (   2,    2)
